supplier_id,data_referencia,score_confiabilidade,atraso_medio,perc_reclamacoes_abertas,classificacao_risco
14570329000100,2025-07-01,100.0,5.0,0.0,Confiável
14570329000100,2025-08-01,97.3,5.0,0.0,Confiável
14570329000100,2025-09-01,100.0,5.0,0.0,Confiável
14570329000100,2025-10-01,100.0,5.0,0.0,Confiável
14570329000100,2025-11-01,100.0,5.0,0.0,Confiável
14570329000100,2025-12-01,100.0,5.0,0.0,Confiável
14570329000100,2026-01-01,100.0,5.0,0.0,Confiável
14620389000182,2025-02-01,97.92,2.0,0.0,Confiável
14620389000182,2025-03-01,100.0,2.0,0.0,Confiável
14620389000182,2025-04-01,100.0,2.0,0.0,Confiável
14620389000182,2025-05-01,99.8,2.0,0.0,Confiável
14620389000182,2025-06-01,100.0,2.0,0.0,Confiável
14620389000182,2025-07-01,100.0,2.0,0.0,Confiável
14620389000182,2025-08-01,97.91,2.0,0.0,Confiável
14620389000182,2025-09-01,98.75,2.0,0.0,Confiável
14620389000182,2025-10-01,100.0,2.0,0.0,Confiável
14620389000182,2025-11-01,98.95,2.0,0.0,Confiável
14620389000182,2025-12-01,100.0,2.0,0.0,Confiável
14620389000182,2026-01-01,100.0,2.0,0.0,Confiável
14628907000104,2025-02-01,93.53,0.0,0.0,Confiável
14628907000104,2025-03-01,93.25,0.0,0.0,Confiável
14628907000104,2025-04-01,96.45,0.0,0.0,Confiável
14628907000104,2025-05-01,97.91,0.0,0.0,Confiável
14628907000104,2025-06-01,97.93,0.0,0.0,Confiável
14628907000104,2025-07-01,97.45,0.0,0.0,Confiável
14628907000104,2025-08-01,97.61,0.0,0.0,Confiável
14628907000104,2025-09-01,96.58,0.0,0.0,Confiável
14628907000104,2025-10-01,92.37,0.0,0.0,Confiável
14628907000104,2025-11-01,96.46,0.0,0.0,Confiável
14628907000104,2025-12-01,96.77,0.0,0.0,Confiável
14628907000104,2026-01-01,97.57,0.0,0.0,Confiável
14685379000125,2025-02-01,96.38,1.0,0.0,Confiável
14685379000125,2025-03-01,96.41,1.0,0.0,Confiável
14685379000125,2025-04-01,97.54,1.0,0.0,Confiável
14685379000125,2025-05-01,95.84,1.0,0.0,Confiável
14685379000125,2025-06-01,100.0,1.0,0.0,Confiável
14685379000125,2025-07-01,99.03,1.0,0.0,Confiável
14685379000125,2025-08-01,98.47,1.0,0.0,Confiável
14685379000125,2025-09-01,99.09,1.0,0.0,Confiável
14685379000125,2025-10-01,100.0,1.0,0.0,Confiável
14685379000125,2025-11-01,100.0,1.0,0.0,Confiável
14685379000125,2025-12-01,99.03,1.0,0.0,Confiável
14685379000125,2026-01-01,100.0,1.0,0.0,Confiável
14693872000197,2025-02-01,96.46,1.0,0.0,Confiável
14693872000197,2025-03-01,97.54,1.0,0.0,Confiável
14693872000197,2025-04-01,98.97,1.0,0.0,Confiável
14693872000197,2025-05-01,100.0,1.0,0.0,Confiável
14693872000197,2025-06-01,100.0,1.0,0.0,Confiável
14693872000197,2025-07-01,98.63,1.0,0.0,Confiável
14693872000197,2025-08-01,100.0,1.0,0.0,Confiável
14693872000197,2025-09-01,100.0,1.0,0.0,Confiável
14693872000197,2025-10-01,100.0,1.0,0.0,Confiável
14693872000197,2025-11-01,96.62,1.0,0.0,Confiável
14693872000197,2025-12-01,96.27,1.0,0.0,Confiável
14693872000197,2026-01-01,94.65,1.0,0.0,Confiável
14726598000105,2025-02-01,96.66,0.0,0.0,Confiável
14726598000105,2025-03-01,98.8,0.0,0.0,Confiável
14726598000105,2025-04-01,94.65,0.0,0.0,Confiável
14726598000105,2025-05-01,94.61,0.0,0.0,Confiável
14726598000105,2025-06-01,96.85,0.0,0.0,Confiável
14726598000105,2025-07-01,96.48,0.0,0.0,Confiável
14726598000105,2025-08-01,97.93,0.0,0.0,Confiável
14726598000105,2025-09-01,98.64,0.0,0.0,Confiável
14726598000105,2025-10-01,99.32,0.0,0.0,Confiável
14726598000105,2025-11-01,98.78,0.0,0.0,Confiável
14726598000105,2025-12-01,96.34,0.0,0.0,Confiável
14726598000105,2026-01-01,94.1,0.0,0.0,Confiável
14758329000120,2025-02-01,94.92,0.0,0.0,Confiável
14758329000120,2025-03-01,93.46,0.0,0.0,Confiável
14758329000120,2025-04-01,91.68,0.0,0.0,Confiável
14758329000120,2025-05-01,89.33,0.0,0.0,Confiável
14758329000120,2025-06-01,87.22,0.0,0.0,Confiável
14758329000120,2025-07-01,87.82,0.0,0.0,Confiável
14758329000120,2025-08-01,85.65,0.0,0.0,Confiável
14758329000120,2025-09-01,81.46,0.0,0.0,Confiável
14758329000120,2025-10-01,81.45,0.0,0.0,Confiável
14758329000120,2025-11-01,79.54,0.0,0.0,Confiável
14758329000120,2025-12-01,78.1,0.0,0.0,Atenção
14758329000120,2026-01-01,79.82,0.0,0.0,Confiável
14796508000152,2025-02-01,94.96,0.0,0.0,Confiável
14796508000152,2025-03-01,95.54,0.0,0.0,Confiável
14796508000152,2025-04-01,93.18,0.0,0.0,Confiável
14796508000152,2025-05-01,92.74,0.0,0.0,Confiável
14796508000152,2025-06-01,93.96,0.0,0.0,Confiável
14796508000152,2025-07-01,90.85,0.0,0.0,Confiável
14796508000152,2025-08-01,91.25,0.0,0.0,Confiável
14796508000152,2025-09-01,91.45,0.0,0.0,Confiável
14796508000152,2025-10-01,91.53,0.0,0.0,Confiável
14796508000152,2025-11-01,93.61,0.0,0.0,Confiável
14796508000152,2025-12-01,94.28,0.0,0.0,Confiável
14796508000152,2026-01-01,97.23,0.0,0.0,Confiável
14835670000132,2025-02-01,93.01,0.0,0.0,Confiável
14835670000132,2025-03-01,93.28,0.0,0.0,Confiável
14835670000132,2025-04-01,93.45,0.0,0.0,Confiável
14835670000132,2025-05-01,91.32,0.0,0.0,Confiável
14835670000132,2025-06-01,93.23,0.0,0.0,Confiável
14835670000132,2025-07-01,97.88,0.0,0.0,Confiável
14835670000132,2025-08-01,97.84,0.0,0.0,Confiável
14835670000132,2025-09-01,98.85,0.0,0.0,Confiável
14835670000132,2025-10-01,99.02,0.0,0.0,Confiável
14835670000132,2025-11-01,97.59,0.0,0.0,Confiável
14835670000132,2025-12-01,93.95,0.0,0.0,Confiável
14835670000132,2026-01-01,92.54,0.0,0.0,Confiável
14852367000148,2025-02-01,93.72,0.0,0.0,Confiável
14852367000148,2025-03-01,98.62,0.0,0.0,Confiável
14852367000148,2025-04-01,99.89,0.0,0.0,Confiável
14852367000148,2025-05-01,100.0,0.0,0.0,Confiável
14852367000148,2025-06-01,100.0,0.0,0.0,Confiável
14852367000148,2025-07-01,99.26,0.0,0.0,Confiável
14852367000148,2025-08-01,99.22,0.0,0.0,Confiável
14852367000148,2025-09-01,100.0,0.0,0.0,Confiável
14852367000148,2025-10-01,100.0,0.0,0.0,Confiável
14852367000148,2025-11-01,100.0,0.0,0.0,Confiável
14852367000148,2025-12-01,100.0,0.0,0.0,Confiável
14852367000148,2026-01-01,100.0,0.0,0.0,Confiável
14872059000184,2025-02-01,94.3,0.0,0.0,Confiável
14872059000184,2025-03-01,93.2,0.0,0.0,Confiável
14872059000184,2025-04-01,89.64,0.0,0.0,Confiável
14872059000184,2025-05-01,88.24,0.0,0.0,Confiável
14872059000184,2025-06-01,84.59,0.0,0.0,Confiável
14872059000184,2025-07-01,83.25,0.0,0.0,Confiável
14872059000184,2025-08-01,80.79,0.0,0.0,Confiável
14872059000184,2025-09-01,84.37,0.0,0.0,Confiável
14872059000184,2025-10-01,82.79,0.0,0.0,Confiável
14872059000184,2025-11-01,78.48,0.0,0.0,Atenção
14872059000184,2025-12-01,76.71,0.0,0.0,Atenção
14872059000184,2026-01-01,76.25,0.0,0.0,Atenção
14923867000123,2025-02-01,98.35,1.0,0.0,Confiável
14923867000123,2025-03-01,97.17,1.0,0.0,Confiável
14923867000123,2025-04-01,94.0,1.0,0.0,Confiável
14923867000123,2025-05-01,95.64,1.0,0.0,Confiável
14923867000123,2025-06-01,92.88,1.0,0.0,Confiável
14923867000123,2025-07-01,92.0,1.0,0.0,Confiável
14923867000123,2025-08-01,91.49,1.0,0.0,Confiável
14923867000123,2025-09-01,91.35,1.0,0.0,Confiável
14923867000123,2025-10-01,92.73,1.0,0.0,Confiável
14923867000123,2025-11-01,91.36,1.0,0.0,Confiável
14923867000123,2025-12-01,90.81,1.0,0.0,Confiável
14923867000123,2026-01-01,90.78,1.0,0.0,Confiável
14973685000167,2025-02-01,96.8,1.0,0.0,Confiável
14973685000167,2025-03-01,98.49,1.0,0.0,Confiável
14973685000167,2025-04-01,100.0,1.0,0.0,Confiável
14973685000167,2025-05-01,100.0,1.0,0.0,Confiável
14973685000167,2025-06-01,100.0,1.0,0.0,Confiável
14973685000167,2025-07-01,100.0,1.0,0.0,Confiável
14973685000167,2025-08-01,98.34,1.0,0.0,Confiável
14973685000167,2025-09-01,99.94,1.0,0.0,Confiável
14973685000167,2025-10-01,100.0,1.0,0.0,Confiável
14973685000167,2025-11-01,100.0,1.0,0.0,Confiável
14973685000167,2025-12-01,100.0,1.0,0.0,Confiável
14973685000167,2026-01-01,100.0,1.0,0.0,Confiável
15036792000121,2025-02-01,93.85,0.0,0.0,Confiável
15036792000121,2025-03-01,94.92,0.0,0.0,Confiável
15036792000121,2025-04-01,96.99,0.0,0.0,Confiável
15036792000121,2025-05-01,96.18,0.0,0.0,Confiável
15036792000121,2025-06-01,97.99,0.0,0.0,Confiável
15036792000121,2025-07-01,98.24,0.0,0.0,Confiável
15036792000121,2025-08-01,97.99,0.0,0.0,Confiável
15036792000121,2025-09-01,97.57,0.0,0.0,Confiável
15036792000121,2025-10-01,99.06,0.0,0.0,Confiável
15036792000121,2025-11-01,99.71,0.0,0.0,Confiável
15036792000121,2025-12-01,100.0,0.0,0.0,Confiável
15036792000121,2026-01-01,98.3,0.0,0.0,Confiável
15038276000136,2025-02-01,96.04,1.0,0.0,Confiável
15038276000136,2025-03-01,94.98,1.0,0.0,Confiável
15038276000136,2025-04-01,93.24,1.0,0.0,Confiável
15038276000136,2025-05-01,93.22,1.0,0.0,Confiável
15038276000136,2025-06-01,93.49,1.0,0.0,Confiável
15038276000136,2025-07-01,99.33,1.0,0.0,Confiável
15038276000136,2025-08-01,98.96,1.0,0.0,Confiável
15038276000136,2025-09-01,96.7,1.0,0.0,Confiável
15038276000136,2025-10-01,97.25,1.0,0.0,Confiável
15038276000136,2025-11-01,93.1,1.0,0.0,Confiável
15038276000136,2025-12-01,92.91,1.0,0.0,Confiável
15038276000136,2026-01-01,92.94,1.0,0.0,Confiável
15287396000177,2025-02-01,98.09,2.0,0.0,Confiável
15287396000177,2025-03-01,100.0,2.0,0.0,Confiável
15287396000177,2025-04-01,100.0,2.0,0.0,Confiável
15287396000177,2025-05-01,100.0,2.0,0.0,Confiável
15287396000177,2025-06-01,99.97,2.0,0.0,Confiável
15287396000177,2025-07-01,99.21,2.0,0.0,Confiável
15287396000177,2025-08-01,100.0,2.0,0.0,Confiável
15287396000177,2025-09-01,98.95,2.0,0.0,Confiável
15287396000177,2025-10-01,99.62,2.0,0.0,Confiável
15287396000177,2025-11-01,99.13,2.0,0.0,Confiável
15287396000177,2025-12-01,100.0,2.0,0.0,Confiável
15287396000177,2026-01-01,100.0,2.0,0.0,Confiável
15302864000135,2025-02-01,93.9,0.0,0.0,Confiável
15302864000135,2025-03-01,91.69,0.0,0.0,Confiável
15302864000135,2025-04-01,92.94,0.0,0.0,Confiável
15302864000135,2025-05-01,94.47,0.0,0.0,Confiável
15302864000135,2025-06-01,96.41,0.0,0.0,Confiável
15302864000135,2025-07-01,97.02,0.0,0.0,Confiável
15302864000135,2025-08-01,98.12,0.0,0.0,Confiável
15302864000135,2025-09-01,100.0,0.0,0.0,Confiável
15302864000135,2025-10-01,100.0,0.0,0.0,Confiável
15302864000135,2025-11-01,97.59,0.0,0.0,Confiável
15302864000135,2025-12-01,98.35,0.0,0.0,Confiável
15302864000135,2026-01-01,100.0,0.0,0.0,Confiável
15420839000156,2025-02-01,94.66,2.0,0.0,Confiável
15420839000156,2025-03-01,99.63,2.0,0.0,Confiável
15420839000156,2025-04-01,99.86,2.0,0.0,Confiável
15420839000156,2025-05-01,100.0,2.0,0.0,Confiável
15420839000156,2025-06-01,100.0,2.0,0.0,Confiável
15420839000156,2025-07-01,100.0,2.0,0.0,Confiável
15420839000156,2025-08-01,97.81,2.0,0.0,Confiável
15420839000156,2025-09-01,98.45,2.0,0.0,Confiável
15420839000156,2025-10-01,100.0,2.0,0.0,Confiável
15420839000156,2025-11-01,100.0,2.0,0.0,Confiável
15420839000156,2025-12-01,99.81,2.0,0.0,Confiável
15420839000156,2026-01-01,100.0,2.0,0.0,Confiável
15468703000116,2025-02-01,91.84,3.0,0.0,Confiável
15468703000116,2025-03-01,89.32,3.0,0.0,Confiável
15468703000116,2025-04-01,88.12,3.0,0.0,Confiável
15468703000116,2025-05-01,88.16,3.0,0.0,Confiável
15468703000116,2025-06-01,91.42,3.0,0.0,Confiável
15468703000116,2025-07-01,91.58,3.0,0.0,Confiável
15468703000116,2025-08-01,92.4,3.0,0.0,Confiável
15468703000116,2025-09-01,89.88,3.0,0.0,Confiável
15468703000116,2025-10-01,86.33,3.0,0.0,Confiável
15468703000116,2025-11-01,84.96,3.0,0.0,Confiável
15468703000116,2025-12-01,83.67,3.0,0.0,Confiável
15468703000116,2026-01-01,80.01,3.0,0.0,Confiável
15473089000180,2025-02-01,91.65,0.0,0.0,Confiável
15473089000180,2025-03-01,89.45,0.0,0.0,Confiável
15473089000180,2025-04-01,87.17,0.0,0.0,Confiável
15473089000180,2025-05-01,85.18,0.0,0.0,Confiável
15473089000180,2025-06-01,82.76,0.0,0.0,Confiável
15473089000180,2025-07-01,78.75,0.0,0.0,Atenção
15473089000180,2025-08-01,74.72,0.0,0.0,Atenção
15473089000180,2025-09-01,69.32,0.0,0.0,Atenção
15473089000180,2025-10-01,69.89,0.0,0.0,Atenção
15473089000180,2025-11-01,66.92,0.0,0.0,Atenção
15473089000180,2025-12-01,63.47,0.0,0.0,Atenção
15473089000180,2026-01-01,58.61,0.0,0.0,Alto Risco
15478603000170,2025-02-01,100.0,0.0,0.0,Confiável
15478603000170,2025-03-01,99.35,0.0,0.0,Confiável
15478603000170,2025-04-01,100.0,0.0,0.0,Confiável
15478603000170,2025-05-01,100.0,0.0,0.0,Confiável
15478603000170,2025-06-01,100.0,0.0,0.0,Confiável
15478603000170,2025-07-01,100.0,0.0,0.0,Confiável
15478603000170,2025-08-01,100.0,0.0,0.0,Confiável
15478603000170,2025-09-01,100.0,0.0,0.0,Confiável
15478603000170,2025-10-01,99.39,0.0,0.0,Confiável
15478603000170,2025-11-01,100.0,0.0,0.0,Confiável
15478603000170,2025-12-01,100.0,0.0,0.0,Confiável
15478603000170,2026-01-01,100.0,0.0,0.0,Confiável
15496087000107,2025-02-01,92.2,1.0,0.0,Confiável
15496087000107,2025-03-01,94.61,1.0,0.0,Confiável
15496087000107,2025-04-01,94.97,1.0,0.0,Confiável
15496087000107,2025-05-01,96.65,1.0,0.0,Confiável
15496087000107,2025-06-01,96.44,1.0,0.0,Confiável
15496087000107,2025-07-01,94.76,1.0,0.0,Confiável
15496087000107,2025-08-01,96.26,1.0,0.0,Confiável
15496087000107,2025-09-01,97.57,1.0,0.0,Confiável
15496087000107,2025-10-01,99.51,1.0,0.0,Confiável
15496087000107,2025-11-01,99.48,1.0,0.0,Confiável
15496087000107,2025-12-01,98.28,1.0,0.0,Confiável
15496087000107,2026-01-01,95.17,1.0,0.0,Confiável
15673248000190,2025-02-01,95.14,0.0,0.0,Confiável
15673248000190,2025-03-01,94.49,0.0,0.0,Confiável
15673248000190,2025-04-01,91.05,0.0,0.0,Confiável
15673248000190,2025-05-01,88.48,0.0,0.0,Confiável
15673248000190,2025-06-01,86.04,0.0,0.0,Confiável
15673248000190,2025-07-01,81.58,0.0,0.0,Confiável
15673248000190,2025-08-01,78.44,0.0,0.0,Atenção
15673248000190,2025-09-01,74.68,0.0,0.0,Atenção
15673248000190,2025-10-01,72.35,0.0,0.0,Atenção
15673248000190,2025-11-01,69.37,0.0,0.0,Atenção
15673248000190,2025-12-01,64.62,0.0,0.0,Atenção
15673248000190,2026-01-01,67.16,0.0,0.0,Atenção
15739246000157,2025-02-01,97.51,1.0,0.0,Confiável
15739246000157,2025-03-01,95.95,1.0,0.0,Confiável
15739246000157,2025-04-01,96.49,1.0,0.0,Confiável
15739246000157,2025-05-01,97.33,1.0,0.0,Confiável
15739246000157,2025-06-01,99.71,1.0,0.0,Confiável
15739246000157,2025-07-01,98.07,1.0,0.0,Confiável
15739246000157,2025-08-01,100.0,1.0,0.0,Confiável
15739246000157,2025-09-01,98.9,1.0,0.0,Confiável
15739246000157,2025-10-01,96.23,1.0,0.0,Confiável
15739246000157,2025-11-01,97.68,1.0,0.0,Confiável
15739246000157,2025-12-01,100.0,1.0,0.0,Confiável
15739246000157,2026-01-01,100.0,1.0,0.0,Confiável
15746892000141,2025-02-01,94.1,2.0,0.0,Confiável
15746892000141,2025-03-01,97.0,2.0,0.0,Confiável
15746892000141,2025-04-01,97.68,2.0,0.0,Confiável
15746892000141,2025-05-01,100.0,2.0,0.0,Confiável
15746892000141,2025-06-01,98.56,2.0,0.0,Confiável
15746892000141,2025-07-01,97.53,2.0,0.0,Confiável
15746892000141,2025-08-01,97.48,2.0,0.0,Confiável
15746892000141,2025-09-01,99.14,2.0,0.0,Confiável
15746892000141,2025-10-01,99.36,2.0,0.0,Confiável
15746892000141,2025-11-01,100.0,2.0,0.0,Confiável
15746892000141,2025-12-01,100.0,2.0,0.0,Confiável
15746892000141,2026-01-01,100.0,2.0,0.0,Confiável
15780296000188,2025-02-01,97.24,3.0,0.0,Confiável
15780296000188,2025-03-01,98.07,3.0,0.0,Confiável
15780296000188,2025-04-01,95.64,3.0,0.0,Confiável
15780296000188,2025-05-01,98.36,3.0,0.0,Confiável
15780296000188,2025-06-01,97.15,3.0,0.0,Confiável
15780296000188,2025-07-01,98.97,3.0,0.0,Confiável
15780296000188,2025-08-01,100.0,3.0,0.0,Confiável
15780296000188,2025-09-01,100.0,3.0,0.0,Confiável
15780296000188,2025-10-01,97.01,3.0,0.0,Confiável
15780296000188,2025-11-01,95.17,3.0,0.0,Confiável
15780296000188,2025-12-01,97.82,3.0,0.0,Confiável
15780296000188,2026-01-01,97.48,3.0,0.0,Confiável
15846023000199,2025-02-01,90.16,5.0,0.0,Confiável
15846023000199,2025-03-01,91.68,5.0,0.0,Confiável
15846023000199,2025-04-01,93.07,5.0,0.0,Confiável
15846023000199,2025-05-01,93.63,5.0,0.0,Confiável
15846023000199,2025-06-01,93.21,5.0,0.0,Confiável
15846023000199,2025-07-01,92.58,5.0,0.0,Confiável
15846023000199,2025-08-01,94.3,5.0,0.0,Confiável
15846023000199,2025-09-01,95.41,5.0,0.0,Confiável
15846023000199,2025-10-01,94.89,5.0,0.0,Confiável
15846023000199,2025-11-01,97.06,5.0,0.0,Confiável
15846023000199,2025-12-01,96.8,5.0,0.0,Confiável
15846023000199,2026-01-01,95.1,5.0,0.0,Confiável
15893024000194,2025-02-01,90.48,2.0,0.0,Confiável
15893024000194,2025-03-01,85.52,2.0,0.0,Confiável
15893024000194,2025-04-01,81.98,2.0,0.0,Confiável
15893024000194,2025-05-01,81.45,2.0,0.0,Confiável
15893024000194,2025-06-01,76.84,2.0,0.0,Atenção
15893024000194,2025-07-01,74.21,2.0,0.0,Atenção
15893024000194,2025-08-01,69.9,2.0,0.0,Atenção
15893024000194,2025-09-01,66.38,2.0,0.0,Atenção
15893024000194,2025-10-01,60.36,2.0,0.0,Atenção
15893024000194,2025-11-01,56.92,2.0,0.0,Alto Risco
15893024000194,2025-12-01,53.53,2.0,0.0,Alto Risco
15893024000194,2026-01-01,51.61,2.0,0.0,Alto Risco
16042398000169,2025-02-01,93.95,1.0,0.0,Confiável
16042398000169,2025-03-01,90.05,1.0,0.0,Confiável
16042398000169,2025-04-01,90.72,1.0,0.0,Confiável
16042398000169,2025-05-01,89.64,1.0,0.0,Confiável
16042398000169,2025-06-01,88.54,1.0,0.0,Confiável
16042398000169,2025-07-01,87.02,1.0,0.0,Confiável
16042398000169,2025-08-01,84.48,1.0,0.0,Confiável
16042398000169,2025-09-01,83.42,1.0,0.0,Confiável
16042398000169,2025-10-01,82.87,1.0,0.0,Confiável
16042398000169,2025-11-01,77.87,1.0,0.0,Atenção
16042398000169,2025-12-01,75.3,1.0,0.0,Atenção
16042398000169,2026-01-01,73.29,1.0,0.0,Atenção
16054283000194,2025-02-01,94.01,1.0,0.0,Confiável
16054283000194,2025-03-01,94.9,1.0,0.0,Confiável
16054283000194,2025-04-01,91.86,1.0,0.0,Confiável
16054283000194,2025-05-01,89.36,1.0,0.0,Confiável
16054283000194,2025-06-01,86.83,1.0,0.0,Confiável
16054283000194,2025-07-01,83.73,1.0,0.0,Confiável
16054283000194,2025-08-01,81.54,1.0,0.0,Confiável
16054283000194,2025-09-01,81.58,1.0,0.0,Confiável
16054283000194,2025-10-01,77.97,1.0,0.0,Atenção
16054283000194,2025-11-01,77.33,1.0,0.0,Atenção
16054283000194,2025-12-01,72.42,1.0,0.0,Atenção
16054283000194,2026-01-01,69.8,1.0,0.0,Atenção
16087359000188,2025-02-01,95.84,1.0,0.0,Confiável
16087359000188,2025-03-01,100.0,1.0,0.0,Confiável
16087359000188,2025-04-01,100.0,1.0,0.0,Confiável
16087359000188,2025-05-01,97.1,1.0,0.0,Confiável
16087359000188,2025-06-01,94.6,1.0,0.0,Confiável
16087359000188,2025-07-01,96.17,1.0,0.0,Confiável
16087359000188,2025-08-01,98.9,1.0,0.0,Confiável
16087359000188,2025-09-01,100.0,1.0,0.0,Confiável
16087359000188,2025-10-01,100.0,1.0,0.0,Confiável
16087359000188,2025-11-01,100.0,1.0,0.0,Confiável
16087359000188,2025-12-01,100.0,1.0,0.0,Confiável
16087359000188,2026-01-01,100.0,1.0,0.0,Confiável
16087439000133,2025-02-01,91.74,0.0,0.0,Confiável
16087439000133,2025-03-01,89.93,0.0,0.0,Confiável
16087439000133,2025-04-01,86.31,0.0,0.0,Confiável
16087439000133,2025-05-01,85.76,0.0,0.0,Confiável
16087439000133,2025-06-01,85.67,0.0,0.0,Confiável
16087439000133,2025-07-01,85.9,0.0,0.0,Confiável
16087439000133,2025-08-01,86.02,0.0,0.0,Confiável
16087439000133,2025-09-01,84.17,0.0,0.0,Confiável
16087439000133,2025-10-01,83.79,0.0,0.0,Confiável
16087439000133,2025-11-01,80.79,0.0,0.0,Confiável
16087439000133,2025-12-01,83.52,0.0,0.0,Confiável
16087439000133,2026-01-01,82.91,0.0,0.0,Confiável
16089475000136,2025-02-01,94.02,0.0,0.0,Confiável
16089475000136,2025-03-01,97.2,0.0,0.0,Confiável
16089475000136,2025-04-01,94.72,0.0,0.0,Confiável
16089475000136,2025-05-01,92.46,0.0,0.0,Confiável
16089475000136,2025-06-01,90.27,0.0,0.0,Confiável
16089475000136,2025-07-01,90.14,0.0,0.0,Confiável
16089475000136,2025-08-01,91.0,0.0,0.0,Confiável
16089475000136,2025-09-01,92.48,0.0,0.0,Confiável
16089475000136,2025-10-01,97.62,0.0,0.0,Confiável
16089475000136,2025-11-01,93.12,0.0,0.0,Confiável
16089475000136,2025-12-01,94.34,0.0,0.0,Confiável
16089475000136,2026-01-01,93.23,0.0,0.0,Confiável
16270439000174,2025-02-01,92.83,3.0,0.0,Confiável
16270439000174,2025-03-01,91.59,3.0,0.0,Confiável
16270439000174,2025-04-01,89.77,3.0,0.0,Confiável
16270439000174,2025-05-01,93.14,3.0,0.0,Confiável
16270439000174,2025-06-01,94.82,3.0,0.0,Confiável
16270439000174,2025-07-01,94.87,3.0,0.0,Confiável
16270439000174,2025-08-01,97.57,3.0,0.0,Confiável
16270439000174,2025-09-01,94.55,3.0,0.0,Confiável
16270439000174,2025-10-01,91.89,3.0,0.0,Confiável
16270439000174,2025-11-01,87.53,3.0,0.0,Confiável
16270439000174,2025-12-01,86.13,3.0,0.0,Confiável
16270439000174,2026-01-01,86.45,3.0,0.0,Confiável
16278504000108,2025-02-01,95.71,3.0,0.0,Confiável
16278504000108,2025-03-01,97.5,3.0,0.0,Confiável
16278504000108,2025-04-01,96.18,3.0,0.0,Confiável
16278504000108,2025-05-01,99.29,3.0,0.0,Confiável
16278504000108,2025-06-01,100.0,3.0,0.0,Confiável
16278504000108,2025-07-01,100.0,3.0,0.0,Confiável
16278504000108,2025-08-01,97.71,3.0,0.0,Confiável
16278504000108,2025-09-01,99.84,3.0,0.0,Confiável
16278504000108,2025-10-01,98.96,3.0,0.0,Confiável
16278504000108,2025-11-01,99.67,3.0,0.0,Confiável
16278504000108,2025-12-01,100.0,3.0,0.0,Confiável
16278504000108,2026-01-01,100.0,3.0,0.0,Confiável
16285740000151,2025-02-01,91.8,0.0,0.0,Confiável
16285740000151,2025-03-01,90.31,0.0,0.0,Confiável
16285740000151,2025-04-01,85.75,0.0,0.0,Confiável
16285740000151,2025-05-01,86.55,0.0,0.0,Confiável
16285740000151,2025-06-01,84.64,0.0,0.0,Confiável
16285740000151,2025-07-01,85.37,0.0,0.0,Confiável
16285740000151,2025-08-01,82.82,0.0,0.0,Confiável
16285740000151,2025-09-01,80.27,0.0,0.0,Confiável
16285740000151,2025-10-01,77.24,0.0,0.0,Atenção
16285740000151,2025-11-01,77.5,0.0,0.0,Atenção
16285740000151,2025-12-01,74.58,0.0,0.0,Atenção
16285740000151,2026-01-01,74.37,0.0,0.0,Atenção
16348952000130,2025-02-01,91.74,3.0,0.0,Confiável
16348952000130,2025-03-01,86.28,3.0,0.0,Confiável
16348952000130,2025-04-01,83.64,3.0,0.0,Confiável
16348952000130,2025-05-01,79.78,3.0,0.0,Confiável
16348952000130,2025-06-01,78.35,3.0,0.0,Atenção
16348952000130,2025-07-01,74.47,3.0,0.0,Atenção
16348952000130,2025-08-01,74.82,3.0,0.0,Atenção
16348952000130,2025-09-01,73.14,3.0,0.0,Atenção
16348952000130,2025-10-01,71.29,3.0,0.0,Atenção
16348952000130,2025-11-01,71.1,3.0,0.0,Atenção
16348952000130,2025-12-01,71.53,3.0,0.0,Atenção
16348952000130,2026-01-01,69.99,3.0,0.0,Atenção
16548730000161,2025-02-01,93.46,0.0,0.0,Confiável
16548730000161,2025-03-01,89.91,0.0,0.0,Confiável
16548730000161,2025-04-01,88.54,0.0,0.0,Confiável
16548730000161,2025-05-01,87.3,0.0,0.0,Confiável
16548730000161,2025-06-01,87.52,0.0,0.0,Confiável
16548730000161,2025-07-01,86.83,0.0,0.0,Confiável
16548730000161,2025-08-01,88.2,0.0,0.0,Confiável
16548730000161,2025-09-01,86.98,0.0,0.0,Confiável
16548730000161,2025-10-01,86.86,0.0,0.0,Confiável
16548730000161,2025-11-01,89.23,0.0,0.0,Confiável
16548730000161,2025-12-01,89.91,0.0,0.0,Confiável
16548730000161,2026-01-01,89.79,0.0,0.0,Confiável
16573802000120,2025-02-01,90.8,0.0,0.0,Confiável
16573802000120,2025-03-01,86.53,0.0,0.0,Confiável
16573802000120,2025-04-01,81.83,0.0,0.0,Confiável
16573802000120,2025-05-01,77.75,0.0,0.0,Atenção
16573802000120,2025-06-01,76.26,0.0,0.0,Atenção
16573802000120,2025-07-01,72.81,0.0,0.0,Atenção
16573802000120,2025-08-01,67.11,0.0,0.0,Atenção
16573802000120,2025-09-01,67.65,0.0,0.0,Atenção
16573802000120,2025-10-01,65.29,0.0,0.0,Atenção
16573802000120,2025-11-01,59.48,0.0,0.0,Atenção
16573802000120,2025-12-01,55.59,0.0,0.0,Alto Risco
16573802000120,2026-01-01,52.81,0.0,0.0,Alto Risco
16702854000150,2025-02-01,96.91,0.0,0.0,Confiável
